AssignmentStatus,WorkTimeInSeconds,Input.case,Input.query,Input.title,Input.link,Input.imglink,Input.snippet_A,Input.snippet_B,Answer.better,Answer.case,Answer.query,Answer.quest
Approved,256,163,The Sun,How to Photograph the Sun | B&H Explora,https://www.bhphotovideo.com/explora/photography/tips-and-solutions/how-photograph-sun,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/The Sun_2.png,"<p>Our warm and bright sun gives off large amounts of ultraviolet and infrared radiation, making it a notoriously difficult photographic target.</p>","<p>The Sun, our source of light and warmth, is a notoriously poor photographic target, due to its extreme brightness and constant emissions of damaging ultraviolet and infrared radiation.</p>",b,163|163,The Sun,m
Approved,18,163,The Sun,How to Photograph the Sun | B&H Explora,https://www.bhphotovideo.com/explora/photography/tips-and-solutions/how-photograph-sun,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/The Sun_2.png,"<p>Our warm and bright sun gives off large amounts of ultraviolet and infrared radiation, making it a notoriously difficult photographic target.</p>","<p>The Sun, our source of light and warmth, is a notoriously poor photographic target, due to its extreme brightness and constant emissions of damaging ultraviolet and infrared radiation.</p>",1,163|163,The Sun,s
Approved,59,164,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When searching for the GMAT prep courses you are looking for best study materials,among many other things.It's not an easy task to find the best when there are many great options,but we found seven to be honourable with kaplan ranking as the number one choice</p>",1,164|164,GMAT prep classes,o
Approved,30,164,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When searching for the GMAT prep courses you are looking for best study materials,among many other things.It's not an easy task to find the best when there are many great options,but we found seven to be honourable with kaplan ranking as the number one choice</p>",g,164|164,GMAT prep classes,o
Approved,15,164,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When searching for the GMAT prep courses you are looking for best study materials,among many other things.It's not an easy task to find the best when there are many great options,but we found seven to be honourable with kaplan ranking as the number one choice</p>",1,164|164,GMAT prep classes,s
Approved,164,164,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When searching for the GMAT prep courses you are looking for best study materials,among many other things.It's not an easy task to find the best when there are many great options,but we found seven to be honourable with kaplan ranking as the number one choice</p>",g,164|164,GMAT prep classes,o
Approved,113,164,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When searching for the GMAT prep courses you are looking for best study materials,among many other things.It's not an easy task to find the best when there are many great options,but we found seven to be honourable with kaplan ranking as the number one choice</p>",g,164|164,GMAT prep classes,a
Approved,137,165,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When you are searching for the best GMAT prep courses so you are also looking for best study materials among different things. It is a difficult task to find the best when there are many good options , but we have found seven to be exceptional with Kaplan taking the top rank.</p>",b,165|165,GMAT prep classes,m
Approved,159,165,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When you are searching for the best GMAT prep courses so you are also looking for best study materials among different things. It is a difficult task to find the best when there are many good options , but we have found seven to be exceptional with Kaplan taking the top rank.</p>",g,165|165,GMAT prep classes,o
Approved,88,165,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When you are searching for the best GMAT prep courses so you are also looking for best study materials among different things. It is a difficult task to find the best when there are many good options , but we have found seven to be exceptional with Kaplan taking the top rank.</p>",2,165|165,GMAT prep classes,o
Approved,15,165,GMAT prep classes,Best GMAT Prep Courses of 2017 - Reviews.com,http://www.reviews.com/gmat-prep-courses/,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/GMAT prep classes_1.png,"<p>When scouring for the top GMAT prep courses you are looking for topnotch study materials, among many other things. It’s not an easy task to find the best when there are many great options, but we found seven to be exemplary with Kaplan ranking as the number one choice.</p>","<p>When you are searching for the best GMAT prep courses so you are also looking for best study materials among different things. It is a difficult task to find the best when there are many good options , but we have found seven to be exceptional with Kaplan taking the top rank.</p>",1,165|165,GMAT prep classes,s
